年,都道府県市区町村,自民得票計,井上得票,投票者数,UC有無,HS有無,HC有無,A2101_住民基本台帳人口（日本人）,A210101_住民基本台帳人口（日本人）（男）,A210102_住民基本台帳人口（日本人）（女）,A2201_住民基本台帳人口（外国人）,A2301_住民基本台帳人口（総数）,A4101_出生数,A4200_死亡数,A5101_転入者数（日本人移動者）,A5102_転出者数（日本人移動者）,A5103_転入者数,A5104_転出者数,A7103_住民基本台帳世帯数（日本人）,A9101_婚姻件数,A9201_離婚件数,B1101_総面積（北方地域及び竹島を除く）,B1102_総面積（北方地域及び竹島を含む）,B1103_可住地面積,B1104_主要湖沼面積,C120110_課税対象所得,C120120_納税義務者数（所得割）,C120130_納税義務者数（均等割）,C3107_耕地面積,C3403_製造業事業所数,C3404_製造業従業者数,D1202_一般行政部門職員数（市区町村）,E1101_幼稚園数,E1501_幼稚園在園者数,E2101_小学校数,E2401_小学校教員数,E2501_小学校児童数,E3101_中学校数,E3401_中学校教員数,E3501_中学校生徒数,E3901_義務教育学校数,E3902_義務教育学校前期課程学級数,E3903_義務教育学校後期課程学級数,E3904_義務教育学校教員数,E3905_義務教育学校前期課程児童数,E3906_義務教育学校後期課程生徒数,E4101_高等学校数,E4501_高等学校生徒数,F1101_労働力人口,F110101_労働力人口（男）,F110102_労働力人口（女）,F1102_就業者数,F110201_就業者数（男）,F110202_就業者数（女）,F1103_就業者数・主に仕事,F1104_就業者数・家事のほか仕事,F1105_就業者数・通学のかたわら仕事,F1106_就業者数・休業者,F1107_完全失業者数,F110701_完全失業者数（男）,F110702_完全失業者数（女）,F1108_非労働力人口,F110801_非労働力人口（男）,F110802_非労働力人口（女）,F1109_非労働力人口・家事,F1110_非労働力人口・通学,F1111_非労働力人口・その他,F1301_農林漁業者,F1302_農林漁業雇用者,F1303_会社団体役員,F1304_商店主,F1305_工場主,F1306_サービス・その他の事業主,F1307_専門職業者,F1308_技術者,F1309_教員・宗教家,F1310_文筆家・芸術家・芸能家,F1311_管理職,F1312_事務職,F1313_販売人,F1314_技能者,F1315_労務作業者,F1316_個人サービス人,F1317_保安職,F1318_内職者,F2116_就業者数（65歳以上）,F2201_第1次産業就業者数,F2211_第2次産業就業者数,F2221_第3次産業就業者数,F2401_雇用者数（国勢調査結果）,F2402_役員数,F2403_雇人のある業主数,F2404_雇人のない業主数,F2405_家族従業者数（国勢調査結果）,F2406_自営業主及び家族従業者数,F2409_雇用者数（正規の職員・従業員）,F2410_雇用者数（労働者派遣事業所の派遣社員）,F2411_雇用者数（パート・アルバイト・その他）,F2701_自市区町村で従業している就業者数,F270101_自市区町村で従業している就業者数（男）,F270102_自市区町村で従業している就業者数（女）,F2702_県内他市区町村で従業している就業者数,F270201_県内他市区町村で従業している就業者数（男）,F270202_県内他市区町村で従業している就業者数（女）,F2703_他県で従業している就業者数,F270301_他県で従業している就業者数（男）,F270302_他県で従業している就業者数（女）,F2705_他市区町村への通勤者数,F270501_他市区町村への通勤者数（男）,F270502_他市区町村への通勤者数（女）,F2801_従業地による就業者数,F2802_他県に常住している就業者数,F2803_他市区町村からの通勤者数,G1201_公民館数,G1401_図書館数,H1800_着工新設住宅戸数,H1801_着工新設持家数,H1802_着工新設貸家数,H1803_着工新設分譲住宅数,H1804_着工新設給与住宅数,H1810_着工新設持家・分譲住宅数,H2600_着工新設住宅床面積,H2601_着工新設持家床面積,H2602_着工新設分譲住宅床面積,H2603_着工新設貸家床面積,H2604_着工新設給与住宅床面積,H7207_軽自動車等台数,H7208_二輪の小型自動車台数,H7209_原動機付自転車台数,H720901_原動機付自転車台数（50ｃｃ以下）,H720902_原動機付自転車台数（50ｃｃ超90ｃｃ以下）,H720903_原動機付自転車台数（90ｃｃ超）,H720904_原動機付自転車台数（ミニカー）,H7210_軽自動車及び小型特殊自動車台数,H721001_二輪車台数（側車付のものを含む）,H721002_三輪車台数,H7701_テレビ放送受信契約数,H770101_衛星放送受信契約数,I5101_病院数,I510110_精神科病院数,I510120_一般病院数,I510150_療養病床を有する病院数,I5102_一般診療所数,I510201_有床一般診療所数,I5103_歯科診療所数,I5211_病院病床数,I5212_一般診療所病床数,I5511_介護老人保健施設数（基本票）,I5512_介護老人保健施設定員数（基本票）,J2221_保護施設数（基本票）（医療保護施設を除く）,J230127_介護老人福祉施設数（基本票）,J230128_介護老人福祉施設定員数（基本票）,J2304_老人福祉施設数（基本票）,J230411_養護老人ホーム数（基本票）,J230412_養護老人ホーム定員数（基本票）,J230421_有料老人ホーム数（基本票）,J230422_有料老人ホーム定員数（基本票）,J230431_軽費老人ホーム数（基本票）,J230432_軽費老人ホーム定員数（基本票）,J250204_児童福祉施設等数（基本票）,J250302_保育所等数（基本票）,J250303_公営保育所等数（基本票）,J2804_母子・父子福祉施設数（基本票）,J2905_障害者支援施設等数（基本票）,J2906_婦人保護施設数（基本票）,J4101_国民健康保険被保険者数
2022,熊本県苓北町,1480,10,3296,0,0,0,6899,3270,3629,72,6971,28,109,129,198,142,204,3075,19,8,6758,6758,2609,0,6534477,2552,3057,630,13,289,63,0,0,4,44,328,1,17,183,0,0,0,0,0,0,0,0,3668,2018,1650,3564,1945,1619,3117,373,3,71,104,73,31,3170,1184,1986,811,245,2114,420,60,50,40,20,50,40,280,230,20,20,470,200,720,320,520,40,10,659,583,652,2319,2520,150,84,507,296,887,1762,38,720,2895,1586,1309,636,330,306,22,21,1,658,351,307,3822,17,916,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4471,58,588,522,18,42,6,3825,62,0,2795,1090,3,0,3,3,6,0,2,340,0,2,114,0,1,30,2,1,50,1,25,0,0,7,6,0,0,4,0,1880
2022,大分県大分市,64454.586,708.722,199316,1,1,1,474979,228108,246871,3484,478463,3737,4347,13459,13054,13896,13543,221962,2138,870,50239,50239,24855,0,672096463,215991,232268,3930,368,22876,2162,46,4295,56,1448,26245,33,932,13207,1,22,11,64,712,333,20,14317,236340,132318,104022,225602,125747,99855,190621,28201,2920,3860,10738,6571,4167,161335,56057,105278,63090,24621,73624,2170,960,4530,1220,1900,2200,4330,21330,10570,2450,940,44430,26820,42720,14670,23650,3530,40,22547,4007,47987,159286,183322,10744,3951,11780,4301,20032,124936,3946,54440,196031,106702,89329,16124,10183,5941,1725,1545,180,17849,11728,6121,231449,1899,23696,13,3,3405,1193,1408,796,8,1989,288644,135791,78336,73425,1092,188368,5591,26122,19439,1313,5197,173,156655,5065,4,158101,82921,53,12,41,8,382,94,229,7482,1439,19,1082,0,20,1124,9,1,65,146,5036,8,400,143,112,13,1,8,1,88368
2022,大分県別府市,17313.554,189.921,51594,1,1,1,111398,51168,60230,3610,115008,642,1568,3877,4075,4089,4494,58486,479,185,12534,12534,4395,0,132855767,48154,52617,341,46,734,580,20,892,15,337,5273,9,203,2682,0,0,0,0,0,0,4,2753,56470,29494,26976,53212,27376,25836,45007,6155,1000,1050,3258,2118,1140,47449,16775,30674,14260,8072,25117,510,130,1080,470,490,910,1160,5280,2750,510,190,7380,5910,6840,4250,9050,1610,30,7643,609,6570,42008,41037,2693,1341,3343,1470,6154,26570,877,13590,37677,16975,20702,11633,8143,3490,379,338,41,12012,8481,3531,51064,322,9864,8,2,729,219,363,146,1,365,55043,25449,13885,15603,106,42907,1136,7797,6274,292,1180,51,33974,1269,2,44700,20705,25,4,21,10,120,36,59,3718,593,6,440,0,9,490,9,3,165,45,1817,6,300,47,33,3,0,10,0,25718
2022,大分県中津市,12424.915,65.928,36049,0,0,1,82316,39748,42568,1492,83808,675,1031,3128,3045,3510,3247,38960,345,150,49144,49144,11215,0,102537668,36181,40683,3820,130,11466,524,13,530,21,340,4697,10,199,2280,0,0,0,0,0,0,5,2438,42327,23942,18385,40534,22802,17732,34745,4998,187,604,1793,1140,653,27542,9119,18423,10341,3332,13869,1770,250,760,400,330,550,460,2980,2530,120,130,6440,3850,10900,2470,4090,310,10,5219,2084,12875,23421,31292,1699,898,3038,1552,5488,21183,1036,9073,30726,16504,14222,3044,1911,1133,4623,3007,1616,7667,4918,2749,42501,4780,9634,25,5,640,222,294,124,0,346,53047,25252,12336,15459,0,42335,1159,3860,2910,370,506,74,37316,852,2,29037,12765,11,1,10,3,70,12,40,1312,196,4,302,0,6,330,2,1,60,14,591,1,50,43,31,8,0,4,0,16856
2022,大分県日田市,10520.498,40.975,30206,0,1,1,63523,30121,33402,471,63994,415,996,1554,1891,1608,1938,27032,204,105,66603,66603,11531,0,68867272,26805,30611,3310,171,3863,489,10,494,18,282,3367,12,201,1743,0,0,0,0,0,0,5,2436,34244,18478,15766,32880,17581,15299,28317,4003,80,480,1364,897,467,22724,8007,14717,6885,2596,13243,2580,580,570,450,290,480,240,2550,1720,200,180,4720,3150,7850,2540,4220,280,70,5340,3301,8227,20902,24411,1660,1018,3222,2189,6429,16626,343,7442,29670,15367,14303,873,647,226,1893,1313,580,2766,1960,806,32791,1432,2677,23,1,363,162,114,86,1,248,33420,19922,7983,5409,106,34839,764,3759,3046,194,404,115,30316,718,5,22971,8440,17,3,14,7,52,16,37,1430,238,2,215,0,8,385,4,1,50,11,388,1,50,33,23,4,0,3,0,15062
2022,大分県佐伯市,11939.075,55.948,31866,0,0,1,69074,32109,36965,532,69606,366,1072,1267,1692,1368,1747,32811,222,103,90314,90314,11976,0,72548709,27474,31674,1910,142,4206,590,18,459,22,288,3059,15,184,1630,0,0,0,0,0,0,3,1606,33772,18532,15240,32003,17310,14693,27488,3885,76,554,1769,1222,547,29674,10309,19365,9454,2589,17631,2100,820,650,500,420,360,330,2430,1690,190,170,5210,2840,6740,2100,3600,400,10,4879,2864,8317,20325,24303,1677,911,3008,1588,5507,16589,351,7363,29234,15383,13851,1968,1383,585,160,145,15,2128,1528,600,32054,373,2179,41,1,198,143,18,36,1,179,21449,16932,3320,949,248,36838,749,4488,3728,251,463,46,31601,681,0,27567,11280,8,1,7,3,58,10,32,1183,139,5,358,0,7,346,3,1,50,32,982,1,50,26,20,8,0,3,0,17402
2022,大分県臼杵市,6489.812,48.958,16973,0,0,1,37289,17740,19549,321,37610,168,564,789,968,829,975,16798,94,41,29120,29120,8601,0,38674699,15210,17512,2370,65,2465,253,3,158,13,177,1733,5,89,844,0,0,0,0,0,0,2,679,18467,10268,8199,17584,9646,7938,15057,2233,54,240,883,622,261,15894,5682,10212,5011,1510,9373,1200,210,480,270,150,160,190,1370,860,110,60,2780,1530,4190,1280,2020,190,10,3073,1629,4938,10937,13617,837,468,1684,925,3077,9207,213,4197,12148,6020,6128,5258,3485,1773,103,96,7,5361,3581,1780,16063,95,3840,7,2,87,65,12,10,0,75,8967,7339,926,702,0,21278,372,2490,2090,133,251,16,18416,404,0,13959,6524,4,0,4,2,31,7,17,508,116,3,236,0,3,188,1,1,60,11,259,0,0,12,10,0,0,5,0,8798
2022,大分県津久見市,2921.691,13,8029,0,0,0,16699,7832,8867,40,16739,58,305,255,451,259,453,7956,52,20,7948,7948,2999,0,18570329,6540,7647,288,27,937,127,4,99,9,63,640,6,38,363,0,0,0,0,0,0,1,541,8170,4738,3432,7746,4440,3306,6537,1079,22,108,424,298,126,7975,2668,5307,2887,622,4466,420,110,200,80,120,100,30,440,390,40,50,1310,660,1990,800,920,100,0,1273,603,2135,4903,6043,380,170,782,289,1241,4146,80,1817,5747,3240,2507,1669,910,759,224,221,3,1893,1131,762,7799,88,1946,1,1,59,26,21,0,12,26,4882,2795,0,1231,856,8022,125,1222,1059,43,114,6,6675,123,0,6996,3746,1,0,1,0,16,2,10,120,19,2,100,0,2,120,1,1,50,7,177,0,0,4,3,0,0,2,0,3740
2022,大分県竹田市,3963.801,29,9583,0,0,0,20621,9731,10890,234,20855,95,414,475,696,513,719,9849,50,30,47753,47753,14391,0,18332713,7532,8969,6460,24,293,217,4,106,11,119,792,6,74,422,0,0,0,0,0,0,3,645,11768,6335,5433,11424,6097,5327,9631,1628,20,145,344,238,106,8426,2915,5511,2427,724,5275,3070,400,230,140,80,120,80,800,540,70,100,1530,660,1330,740,1390,160,10,3297,3588,1401,6366,6719,496,298,2243,1596,4137,4515,52,2152,10209,5340,4869,1029,637,392,106,73,33,1135,710,425,12185,142,1896,19,1,72,45,27,0,0,45,6205,4928,0,1277,0,16777,236,1798,1542,74,156,26,14743,207,0,8565,3449,3,1,2,2,23,6,8,504,114,2,153,0,3,170,1,1,60,4,140,0,0,9,8,2,0,3,0,5752
2022,大分県豊後高田市,4002.703,33.916,10574,0,0,0,21811,10508,11303,622,22433,148,376,677,659,762,698,10271,53,30,20624,20624,8815,0,22717245,8873,10218,3000,51,2849,204,3,129,11,120,999,6,80,511,0,0,0,0,0,0,1,448,10963,6050,4913,10510,5721,4789,9060,1284,19,147,453,329,124,9056,3226,5830,2877,810,5369,1030,350,160,160,60,130,70,610,590,80,30,1510,820,2860,610,1080,110,0,1801,1638,2895,5762,7576,448,327,1149,797,2273,5049,274,2253,7731,4036,3695,2476,1472,1004,81,72,9,2557,1544,1013,10912,63,2959,14,1,94,59,31,4,0,63,8712,6709,389,1614,0,13212,264,1251,1016,79,136,20,11697,213,2,7849,2804,3,1,2,1,16,0,13,359,0,2,179,1,2,130,1,1,50,4,179,0,0,7,6,0,0,2,0,5409
2022,大分県杵築市,4948.014,40.894,13272,0,0,0,28084,13557,14527,151,28235,154,422,789,1134,818,1159,13180,113,39,28008,28008,11725,0,27997245,11428,13114,3430,42,2072,229,9,63,10,132,1351,3,56,690,0,0,0,0,0,0,1,597,14725,8366,6359,13970,7868,6102,11875,1851,31,213,755,498,257,11217,3886,7331,3640,1165,6412,1660,210,200,140,90,130,100,1010,580,80,50,2000,1050,3340,990,1480,180,10,2389,2150,3685,7546,9846,481,316,1727,1042,3085,6513,276,3057,8674,4574,4100,4627,2819,1808,76,70,6,4703,2889,1814,13120,45,3853,15,3,67,39,26,2,0,41,6276,4532,190,1554,0,17348,299,1438,1144,69,199,26,15611,249,0,9977,3867,3,1,2,1,25,4,8,324,43,3,129,0,5,266,1,1,50,9,229,0,0,12,9,1,0,2,0,6798
2022,大分県宇佐市,9074.808,64,24908,0,0,0,54113,25656,28457,732,54845,284,845,1233,1542,1310,1602,25224,152,90,43905,43905,17539,0,61375495,22331,25499,7890,102,4544,424,5,312,27,292,2696,7,129,1349,0,0,0,0,0,0,4,1567,27529,15130,12399,26214,14251,11963,22156,3514,94,450,1315,879,436,21298,7375,13923,7140,2544,11614,2100,380,440,220,230,330,350,2060,1870,120,170,4130,2030,6880,1990,2820,330,30,4184,2891,7793,15082,19930,1147,645,2672,1375,4692,13452,550,5928,19090,9694,9396,6025,3786,2239,614,491,123,6639,4277,2362,24706,384,5131,33,3,326,143,170,13,0,156,25565,16340,1302,7923,0,33726,820,2784,2160,221,330,73,30122,590,0,19350,8153,10,1,9,5,41,17,27,880,274,3,228,0,4,260,2,1,70,24,859,1,50,33,29,4,0,4,0,12079
2022,大分県豊後大野市,6162.582,31,16220,0,0,1,34438,16126,18312,254,34692,146,673,787,968,852,1076,15718,93,50,60314,60314,15833,0,32830537,13242,15412,6080,45,1395,333,7,53,11,157,1476,7,101,794,0,0,0,0,0,0,1,404,17900,9717,8183,17214,9257,7957,14649,2262,77,226,686,460,226,14516,5094,9422,4585,1438,8493,3220,450,280,160,90,180,150,1250,910,90,50,2120,1130,2900,1230,2140,300,0,4020,3576,3168,10139,11737,634,358,2619,1576,4553,8031,215,3491,13108,6629,6479,3659,2370,1289,67,59,8,3726,2429,1297,16561,66,3073,7,1,96,71,25,0,0,71,9340,8344,0,996,0,25149,502,2289,1874,144,242,29,22358,439,1,13116,6038,4,0,4,1,31,7,16,369,116,9,338,1,3,250,2,2,120,16,455,0,0,21,12,1,0,4,0,8108
2022,大分県由布市,5782.833,44,15607,0,1,0,33539,16107,17432,415,33954,244,489,1399,1495,1510,1582,15236,122,53,31932,31932,8992,0,38022511,14357,17141,3310,31,1493,233,8,192,10,161,1761,3,66,812,0,0,0,0,0,0,1,309,16955,9281,7674,16339,8880,7459,13793,2156,134,256,616,401,215,12326,4344,7982,4195,1563,6568,1130,160,300,130,160,210,180,1520,700,190,40,2190,1420,2230,1120,2640,990,0,2632,1427,2300,12045,12420,707,311,1511,830,2652,8447,193,3780,10644,5330,5314,5018,3153,1865,104,87,17,5122,3240,1882,16481,131,5264,5,3,220,93,93,33,1,126,18569,10403,3193,4809,164,19253,370,2051,1615,109,299,28,16832,410,0,13965,7037,4,0,4,2,25,8,11,922,128,3,200,0,5,303,4,1,80,12,302,1,100,13,9,0,0,7,0,7140
2022,大分県国東市,5430.934,56,13382,0,0,0,26847,12950,13897,316,27163,111,550,781,895,810,954,12810,76,35,31810,31810,12161,0,25462634,10646,12396,3800,47,4074,271,7,21,9,106,873,3,48,464,1,6,3,24,181,81,2,467,14005,7821,6184,13449,7419,6030,11441,1766,14,228,556,402,154,11609,4165,7444,3918,1075,6616,2110,210,220,180,160,110,130,1010,730,60,60,2240,850,3020,730,1390,270,10,2706,2342,3792,7094,9383,511,287,2008,1069,3364,6420,251,2712,11417,6119,5298,1780,1123,657,49,47,2,1829,1170,659,14652,43,3032,19,4,26,25,0,0,1,25,3067,2805,0,0,262,17703,231,1686,1443,72,150,21,15786,201,1,10809,4357,3,0,3,2,21,6,13,344,99,3,180,0,4,244,2,2,100,1,18,0,0,13,11,5,0,1,0,6853
2022,大分県姫島村,747,2,1326,0,0,0,1930,923,1007,3,1933,7,37,27,61,28,61,883,3,1,699,699,445,0,1547695,672,834,35,5,52,49,1,26,1,12,62,1,12,30,0,0,0,0,0,0,0,0,905,486,419,883,469,414,738,121,0,24,22,17,5,915,339,576,220,36,659,160,40,10,10,0,10,10,50,40,0,30,110,30,130,80,130,10,0,164,218,121,543,589,13,42,148,90,280,325,4,260,747,391,356,120,63,57,13,13,0,133,76,57,773,1,23,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277,11,224,205,5,14,0,1042,12,0,852,354,0,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,627
2022,大分県日出町,4565.341,47.979,13012,0,0,0,28201,13529,14672,143,28344,203,336,1028,1014,1052,1026,12353,126,52,7332,7332,4201,0,33876682,12383,13854,741,47,1659,146,6,153,5,102,1568,2,58,837,0,0,0,0,0,0,1,458,14124,7741,6383,13514,7351,6163,11496,1730,65,223,610,390,220,9717,3450,6267,3310,1286,5121,750,170,160,70,70,120,150,1320,990,180,120,2330,1330,2730,970,1570,260,20,1737,969,3214,9105,10868,500,245,1125,565,1935,7383,262,3223,6375,3117,3258,6790,3988,2802,109,99,10,6899,4087,2812,9992,38,3377,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12949,312,1270,970,69,208,23,11367,273,0,9592,4864,3,0,3,1,18,3,10,238,25,3,191,1,1,82,0,0,0,9,329,0,0,11,8,0,0,8,0,5636
2022,大分県九重町,1525.6,6,4457,0,0,0,9011,4314,4697,111,9122,39,164,223,327,248,339,3783,20,13,27137,27137,5726,0,7916822,3315,4277,1970,12,443,111,0,0,6,63,417,1,21,200,0,0,0,0,0,0,0,0,5119,2853,2266,4962,2745,2217,4138,750,4,70,157,108,49,3452,1138,2314,1053,313,2086,1090,190,110,50,50,70,10,200,150,20,40,600,330,820,400,880,80,0,1273,1304,912,2727,3069,252,152,776,695,1623,2079,39,951,3713,2083,1630,1177,613,564,56,38,18,1233,651,582,4758,116,1029,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6535,141,538,411,42,63,22,5856,130,0,3974,1646,0,0,0,0,6,2,4,0,38,1,114,0,1,50,1,1,60,3,128,0,0,2,2,2,0,0,0,2574
2022,大分県玖珠町,2728.708,12,7218,0,0,0,14870,7201,7669,110,14980,90,255,526,618,548,630,6562,64,22,28660,28660,4496,0,15483297,6126,7049,2050,16,598,134,2,58,11,89,696,1,28,354,0,0,0,0,0,0,1,272,8407,4757,3650,8127,4559,3568,6883,1119,13,112,280,198,82,5411,1804,3607,2111,556,2744,1090,150,130,120,70,100,70,380,420,40,80,1010,610,1360,560,840,740,20,1604,1275,1585,5170,5745,335,219,1015,715,1949,3951,96,1698,6371,3508,2863,1588,932,656,62,50,12,1650,982,668,7940,60,1463,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10523,231,828,641,60,114,13,9464,209,0,5418,2771,3,0,3,1,13,3,8,145,43,1,82,0,2,106,1,0,0,1,52,0,0,9,5,0,0,1,0,3763
2022,宮崎県宮崎市,53501.606,419.743,152671,1,1,1,399504,188465,211039,2534,402038,3190,4147,12603,12398,12901,12660,196354,1757,736,64367,64367,29039,0,523367072,175959,190810,8320,282,11595,1602,32,2212,48,1333,23106,33,917,11970,0,0,0,0,0,0,17,13463,196292,103962,92330,187229,98503,88726,159580,21384,2538,3727,9063,5459,3604,129715,45835,83880,43332,21661,64722,6430,1970,3540,1710,1330,2150,4240,15970,10540,2410,800,36690,23620,30010,12440,23400,3820,80,22103,9661,28871,141376,148104,8649,4727,13193,7638,25558,96087,4104,47913,169007,86392,82615,12148,8261,3887,1128,997,131,13276,9258,4018,189661,1016,15708,14,3,2429,1036,911,473,9,1509,210695,119036,45635,44644,1380,176057,5193,21680,16812,925,3752,191,149184,4130,2,149280,79728,39,5,34,15,385,57,226,6263,858,13,1042,2,24,1512,18,6,344,190,4869,9,380,192,137,4,0,14,1,88824
2022,宮崎県都城市,24078.801,170.977,58745,1,0,1,161854,76559,85295,1717,163571,1291,2205,4914,5112,5232,5255,78032,672,272,65336,65336,29702,0,179973627,67661,77011,12300,247,11743,938,15,1097,38,641,9443,20,403,4640,0,0,0,0,0,0,8,4322,80883,43310,37573,77032,40927,36105,66898,8530,471,1133,3851,2383,1468,56938,20244,36694,17058,7264,32616,5080,1660,1150,740,670,920,1110,6790,4030,590,370,12980,7020,17300,5920,8550,1960,30,9638,7366,18753,49858,59894,3152,2120,6798,4175,13093,40314,1210,18370,67932,35263,32669,5027,3028,1999,3097,2079,1018,8124,5107,3017,83341,4368,14433,22,2,1061,521,401,105,34,626,90758,58101,10108,21271,1278,89424,2438,5869,4752,254,769,94,81117,1638,3,55563,23728,27,3,24,9,126,38,70,3312,642,4,320,0,14,836,9,5,250,72,1769,2,90,109,67,12,0,5,0,37241
2022,宮崎県延岡市,15409.81,79.925,48050,0,1,1,120436,57187,63249,488,120924,780,1695,2975,3399,3044,3441,59495,485,215,86802,86802,13684,0,135239729,50307,56938,2680,180,8119,720,8,780,28,475,6431,18,335,3241,0,0,0,0,0,0,7,3724,59155,32078,27077,55997,30048,25949,48523,6070,375,1029,3158,2030,1128,46750,16860,29890,14763,6057,25930,2150,750,970,770,540,650,740,4570,3340,420,190,9490,5390,13020,4160,6730,720,20,7225,3017,15279,36739,44328,2565,1524,4637,2152,8313,30420,1074,12834,51068,26772,24296,3495,2287,1208,447,407,40,3942,2694,1248,57240,252,5185,2,4,603,258,266,76,3,334,50033,29269,7410,12941,413,57772,1507,7535,6096,338,1028,73,48730,1419,1,44185,24993,16,2,14,11,85,12,53,2195,206,7,535,0,10,656,3,0,0,40,1412,1,20,63,40,2,0,7,0,28024
2022,宮崎県日南市,7741.824,33.684,20659,0,0,1,51498,24321,27177,380,51878,273,877,1277,1534,1320,1594,26102,151,98,53611,53611,11280,0,52942277,20702,23797,2570,87,3055,349,2,63,15,214,2549,10,147,1309,0,0,0,0,0,0,3,1404,25392,13867,11525,23958,12896,11062,21163,2400,32,363,1434,971,463,21531,7855,13676,5986,2219,13326,1630,1300,340,340,220,240,190,1740,1180,150,190,3570,2030,5230,1630,3250,350,10,3510,2912,5133,15737,18759,1024,757,1928,1328,4013,12758,336,5665,21567,11123,10444,1455,957,498,708,693,15,2163,1650,513,23698,85,1903,9,4,207,124,71,12,0,136,19375,14000,1279,4096,0,27279,563,2156,1747,107,269,33,24560,422,0,20072,11163,9,1,8,5,50,7,24,1260,112,4,255,0,5,304,5,3,150,32,794,1,20,27,19,3,0,5,0,12332
2022,宮崎県小林市,7101.184,26,15872,0,0,1,44071,20744,23327,563,44634,280,725,1097,1353,1173,1393,21623,124,60,56295,56295,15092,0,44042532,17610,20534,6400,67,2032,347,7,218,12,183,2274,9,136,1143,0,0,0,0,0,0,3,1310,23526,12264,11262,22741,11775,10966,19648,2655,93,345,785,489,296,15954,5659,10295,4621,1781,9552,3710,810,220,220,180,230,270,1670,990,160,130,2770,1760,3860,1350,2770,510,30,4142,4784,4320,13240,15484,898,634,3210,2205,6049,10450,225,4809,18743,9159,9584,3505,2259,1246,178,161,17,3683,2420,1263,22983,133,3925,2,3,188,99,55,34,0,133,17605,11219,3540,2846,0,29165,811,2074,1681,101,260,32,26280,548,0,15927,8240,11,2,9,6,31,5,18,1174,89,4,200,0,6,275,1,1,50,21,551,0,0,36,21,5,0,6,0,11652
2022,宮崎県日向市,8100.661,29.866,23457,0,0,1,60208,28892,31316,362,60570,439,820,1686,1997,1706,2023,28744,250,129,33695,33695,7547,0,70436871,25385,28545,1400,110,5049,367,7,477,15,243,3413,8,158,1677,0,0,0,0,0,0,3,1463,30944,16682,14262,29446,15696,13750,25624,3176,139,507,1498,986,512,21068,7605,13463,6490,2480,12098,1380,540,640,500,260,380,290,2400,1640,240,210,4840,2880,7430,2040,3100,470,0,3798,2123,8642,18299,23181,1373,886,2393,1303,4582,15567,530,7084,24099,12383,11716,4757,2895,1862,182,163,19,4939,3058,1881,30071,131,5564,6,1,351,176,126,48,1,224,32290,20931,4800,6465,94,29331,797,2051,1576,116,337,22,26483,607,1,21701,11107,7,2,5,4,41,8,22,1153,150,3,216,0,5,270,6,2,110,33,584,2,50,34,22,2,0,5,0,13774
2022,宮崎県串間市,3385.711,7,7630,0,0,0,17631,8351,9280,91,17722,89,313,417,632,426,640,8840,51,26,29517,29517,6801,0,15839819,6481,7711,2970,25,399,185,0,0,11,115,883,1,30,394,0,0,0,0,0,0,1,206,9125,4857,4268,8789,4623,4166,7723,908,8,150,336,234,102,7247,2665,4582,1792,561,4894,1760,320,120,120,80,80,50,640,430,40,80,1130,550,1440,600,930,280,0,1686,2382,1351,5047,5745,308,337,1229,1162,2728,3867,51,1827,7369,3729,3640,734,473,261,660,404,256,1394,877,517,8298,241,903,4,1,66,43,20,3,0,46,6559,5079,317,1163,0,11627,186,850,716,36,88,10,10591,141,0,6759,3401,2,0,2,1,18,0,4,554,0,1,92,0,3,164,2,1,50,4,123,1,20,13,12,0,0,4,0,5096
2022,宮崎県西都市,5314.077,20,12119,0,0,0,29510,13970,15540,138,29648,183,462,758,878,784,909,13776,78,46,43879,43879,10174,0,27981712,11840,13816,3930,41,1672,247,2,93,9,124,1515,6,88,745,0,0,0,0,0,0,1,767,15650,8318,7332,14928,7850,7078,12982,1668,66,212,722,468,254,10513,3773,6740,2760,1321,6432,3190,390,220,150,90,160,60,960,610,50,60,1980,1050,3050,990,1510,290,70,2917,3732,3097,7925,9557,471,553,2056,2124,4733,6225,178,3154,10286,5147,5139,4391,2541,1850,54,49,5,4445,2590,1855,14212,25,3729,6,1,105,68,30,7,0,75,9917,7518,682,1717,0,19835,570,1788,1428,114,219,27,17477,343,0,11336,6303,5,0,5,3,28,3,17,514,49,2,160,0,4,210,2,1,50,13,407,0,0,21,20,5,0,2,0,9177
